"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Sectigo","USERTrust RSA Certification Authority","GeoSSL RSA Extended Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","GeoSSL RSA Extended Validation Secure Server CA","GeoSSL","26B757EFC424EDDCFC8D9DA61863B34E","8D53E2A477A52C38D07BAFFDFB7179592A344DCB8ECB75E1AF8963C9A2FE9C83","20066BD7EC826159AD84BA23194DFCBC6E477A8782CECCDE93C9A6DF76EED19F","2022 Nov 11","2032 Nov 10","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GeoSSL RSA Organization Validation Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","GeoSSL RSA Organization Validation Secure Server CA","GeoSSL","0B233EBE6781594752E49915882981D2","DA00B546BA7BE22B146B74BC23DACA3960464A84779B0116583BFD8B791D41FD","1308F0CF9B60F2471FDB24C140900C02DF1F1849FA8119CAE573C9CF1CC80B6A","2022 Nov 11","2032 Nov 10","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GeoSSL RSA Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","GeoSSL RSA Secure Email CA","GeoSSL","00E55C69633BC399FABF32E965919DEA01","E9EF6F1255576125BC20733BC1D6C690763EC7B97CD6ECB5689B516A34BB8E86","5C595447036FD966ED5F3864B2F42CA43C266F77B69C054FE104B2250523EA09","2022 Nov 11","2032 Nov 10","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","Global Trust CA - Client","USERTrust RSA Certification Authority","The USERTRUST Network","Global Trust CA - Client","Global Digital Inc.","397E5C97CF13606740ADD8D23922AB58","4C08C2FBA948D4843714B633A18126B2417038D7B745DA41ED15EAA7AAE7C599","03BD3679AB0A5B2E03D456C2BA6EDD38C7444C238B768BE3D92C2C83A18613FF","2020 Jan 08","2030 Jan 07","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Global Trust CA - DV (RSA)","USERTrust RSA Certification Authority","The USERTRUST Network","Global Trust CA - DV (RSA)","Global Digital Inc.","00AA173A389852263923356F1A2FE75FFF","0DA20B3C05386BD975B1DBD37F0EB7689E6A32364396E0653FFA9EEE606794F5","405ECE6953E6B76311A1045CF3619317F3E0F4FAE186348D4D4669A840815967","2020 Jan 08","2030 Jan 07","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Global Trust CA - EV (RSA)","USERTrust RSA Certification Authority","The USERTRUST Network","Global Trust CA - EV (RSA)","Global Digital Inc.","36BCC5AA6AF6016779BFCE5987D5DF4F","EB14470371B092ED20801E21EA396539B4E428C1708AB8C9B7068342399D3C81","08C26479759B20AD20A44F878F6F0E63C1F088474A141F52E327715E04028BA0","2020 Jan 08","2030 Jan 07","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","Global Trust CA - OV (RSA)","USERTrust RSA Certification Authority","The USERTRUST Network","Global Trust CA - OV (RSA)","Global Digital Inc.","2CA45BD8AA4F2137CC0A64633E1BE8EA","1B4F794D770DC6E05DC7A4158450F8259572EB6D59DE667A3C3FBE08DA012481","AA689173477E113594B789E1A584A5849A3079AE61BA359CD71589A8F0CE3C0E","2020 Jan 08","2030 Jan 07","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GlobeSSL DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","GlobeSSL DV CA","CentralNic Luxembourg Sàrl","00F6CECDF633550BB93AE8AAC54CE2A1AE","1E13239AE04B971BDDE653AFDFC7324438B8E146C5C48A817031226C95764539","CB218087B4B56541266FFFF3114850FCC774802CC1CE3D1FC0BA62A450BC1611","2020 Mar 05","2030 Mar 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GlobeSSL DV Certification Authority 2","USERTrust RSA Certification Authority","The USERTRUST Network","GlobeSSL DV Certification Authority 2","Globe Hosting, Inc.","0DA64E43FDBCCCCB7F633C138F2F40B5","3BF7CF4B61923BAE75A7C257F55070003ECF727E1CDA6B9FCB8551FC649D6FEB","BDEF1D4A9A85C77D0C3E240800572A5E249F8DDB0CB1D6ACF9DE917DFBDD74D8","2014 Sep 10","2024 Sep 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GlobeSSL EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","GlobeSSL EV CA","CentralNic Luxembourg Sàrl","36E892D7086E0302D6D2954D1614E261","0EE00290C8A71D985E38BEB84ECAC9D029B55967119D47CBCBE347F164DF4B4A","B76C606EC011C6A44BAE397B18B23A9B718C02BA0B8E9177889C320E3CDC93E2","2020 Mar 05","2030 Mar 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GlobeSSL EV Certification Authority 2","USERTrust RSA Certification Authority","The USERTRUST Network","GlobeSSL EV Certification Authority 2","Globe Hosting, Inc.","009C2C1C9D828B6F4DD7C0BE28D9E9ED70","3FBA0AA49FBDE1C814CA830878ED03C7D24323F63483E52DEE8FF42C153C234F","6DAD13C0F08B44646F69C258DA80429180AD0F6F964984024F65595B3B8D85E8","2015 Feb 04","2025 Feb 03","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GlobeSSL OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","GlobeSSL OV CA","CentralNic Luxembourg Sàrl","5D3BB28CB2EE2D39C5EFF101452DB5EF","F1B41392B8B7CD5A456B2D4A91B7BCF6CCEF2294B8B6E62CFF38F9C3A2796F06","133517DA22293FF3C088B3029B564A52306F248CC2881F6C993CEC1A18B65EEB","2020 Mar 05","2030 Mar 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","GlobeSSL OV Certification Authority 2","USERTrust RSA Certification Authority","The USERTRUST Network","GlobeSSL OV Certification Authority 2","Globe Hosting, Inc.","402F9BFB72DA72DC10466ED262F40866","9FA9FCB500F1A98355099F70034CF0D2EE743ABA63F6EB67D55685EA9065328B","43FEB562BAE177639211D719FF5A0DE4595604587A2A23C490F315504CFD0B55","2014 Sep 10","2024 Sep 09","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GoGetSSL RSA Client CA","USERTrust RSA Certification Authority","The USERTRUST Network","GoGetSSL RSA Client CA","GoGetSSL","00A43CA77DEE47A459AD38693B48DD200C","42E0C05A00FC2E473D8D076EFB44A7017CEFFBF604062B16ACB644EEAE1EFFFC","8B25023799643FABB2BDA7933C3AD2FDB9596B03880270B9B4EEF520710DF1ED","2018 Sep 06","2028 Sep 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GoGetSSL RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","GoGetSSL RSA DV CA","GoGetSSL","00938BB08E62987B4F75F98CB6A5045C96","43CAC31EF8E8BA1B4B16B8206E4C0A26C5BADB2FC3AA09E90170E41B66C2FD64","F2136E630F73A17FCB28D47ED9366709213730BA788C5C337576F13417312229","2018 Sep 06","2028 Sep 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GoGetSSL RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","GoGetSSL RSA EV CA","GoGetSSL","00A56E1E8CC7CF9327178A99C447DFBD75","91A321AD7FD3C9781214D76F5E28EB0D31AC86697EDF700E9AF94C7485F5B521","6A866EE242912E5872F534BB7E525DD29C866F1F0877B92877A57C57971554E1","2018 Sep 06","2028 Sep 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","GoGetSSL RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","GoGetSSL RSA OV CA","GoGetSSL","71A7EFD89205D73A1EC43280C45DB58A","C3AA89A4F9F70C18B0FEA5CDFDB35E487DA02C10AB6D3F60DE79AD4C94AE284C","22EF1B3A342AE99964A27BCE9113D901787DD2AF41DCA6FB719B797ECDCE9438","2018 Sep 06","2028 Sep 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA IGTF Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA IGTF Server CA 2","Internet2","0263F46A5C27D01B0F70F505FA7D980F","AFF8F4775B215CC5F354B87B000DEF768B18DA8F8F312D3D7FE01C79EC8820A5","4AD46DF3799B22D3A8B5605D2DA6C7678CD971C96B6B13E868DCF7063501419E","2022 Nov 16","2032 Nov 15","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA IGTF Server CA 3","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA IGTF Server CA 3","Internet2","48DE467F345A019CE22300484FB74EE5","FE79D9491B40BDE3F32FFCB652823C85E478AC5CE63A2027D39955BA7F6AC23B","D0CE4EA44CF9ECA6B76AA91313CF9170FC97FAB668CF909210136320B2B322B9","2023 May 20","2033 May 19","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA Server CA","Internet2","4720D0FA85461A7E17A1640291846374","0A05C462756390DD1F1D5DD82794C300F04BE789DCE76D7E312F790D68FD385A","E2F58F78D5A378261CC97E1B04515FCCEEB855E7666311CCBD7A14DFE766E444","2014 Oct 06","2024 Oct 05","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA Server CA","Internet2","25B55D4599B45D74E6DCC92100548172","B1774F9B26B4E2D5F751713600FFEB163B34CB7A14C2C079704E95364FBCCA49","E2F58F78D5A378261CC97E1B04515FCCEEB855E7666311CCBD7A14DFE766E444","2014 Sep 19","2024 Sep 18","RSA 2048 bits","SHA512WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA Server CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA Server CA 2","Internet2","00835B7615206D2D6E097E0B6E409FEFC0","87E01CC4DD0C9D92A3DBD49092FF13F9CD387445CDC57E5B984E1B7721B5B029","192079321A2667E26824286B9D2C2CA8B0391392AF7D0DA6573A7867ECF59866","2022 Nov 16","2032 Nov 15","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA Standard Assurance Client CA","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA Standard Assurance Client CA","Internet2","3FBD34F2BA52FC0ED30A57A381E1BE64","64991B6986B22CF00649DAF8FA922ED9A14DC8305CCE7CD8372CBF4865E6AF35","50C0F5FDE568C6D361D2C2529B0AF8F01B7077028D72468E9D8B20213D538D55","2014 Sep 19","2024 Sep 18","RSA 2048 bits","SHA512WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","InCommon RSA Standard Assurance Client CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","InCommon RSA Standard Assurance Client CA 2","Internet2","15F5C8A2D099A33664260CFBE0B63EC9","AE0F9632B069A41094F10FFFF9DA6DE76865A55B68DC964E7C90FC7493EFFE5E","D637F7E429282B720EF130FE02593A097B4B9496B2353E9C03C41C321A18DE5F","2022 Nov 16","2032 Nov 15","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA Client Authentication and Secure Email CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA Client Authentication and Secure Email CA","INTEGRITY Security Services LLC","100CA5805D9492D372693F4DF2D4AC88","BC26C6D439E39005659A239F57CA715AA0DF27F6D1ADDBB8D5DDF9BA6224B185","4E3AD20EEA34925D454DD4C6EC9C6DEBCC23A0B5952212F7D7817F269A686515","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA DV CA","INTEGRITY Security Services LLC","070067F7A4867FB933890DDA175FC4AA","624BA4272C896CFBE55128FEBE6E4D6D248C23A1C8DB32D1789C811872F6FC3C","DFA31BCDA34C472B65CE3797AF380644F5E278C0AD181ECBF9FEB7CE9D12F8E4","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA EV CA","INTEGRITY Security Services LLC","1154C53D34881B14776B2ECEC7EEF1A0","0E34CC35F66DE0C06E1D901E2580961542EC2E2FAB1757837D09CFE36547966C","954592282B3EDA4F18A09FF10DCC3812A72BEE53B863508F7F4829484AC26E85","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ISSAuth RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","ISSAuth RSA OV CA","INTEGRITY Security Services LLC","70976F1378EEC8E637F58A8765C03F06","93709B5BDB0C768FC969FB4965868218D6DE86A6A26F813B726FF46976607C64","605E048D3D2959DFDC88480D39EC162E815578A6D1D260081468DF8F693EB3A0","2020 Sep 25","2030 Sep 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2020). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","ITSO Ltd RSA DV","USERTrust RSA Certification Authority","The USERTRUST Network","ITSO Ltd RSA DV","ITSO LTD","00C17E99E03876B3043EB7133BEC204267","855DCA68F8194D6D5BC94A51CF364CDCFFC83825A122D8A62E47A118484D374B","728B820C073437B7F718135E8F12CA9553DAB3B40DCF53A5C8C4FB062E6B19D8","2019 Jun 26","2029 Jun 25","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","Issued after the Audit Period End Date (March 31st 2019). Will be included in the next applicable Audit Statement(s).",""
"Sectigo","USERTrust RSA Certification Authority","JoySSL Domain Secure Server CA","USERTrust RSA Certification Authority","The USERTRUST Network","JoySSL Domain Secure Server CA","JoySSL Limited","0094D27BB7EA7EDD68CFB98FB52A549046","BF97DB75C13615FAFC6D1E75EDC3FE331C49806969A5A83D78596D1A1006AFF9","65A6058099BFF7C4B787CC33662BAFB7692C21D5AE499E354DEBB17FC24B1FE1","2022 Jan 11","2032 Jan 10","RSA 3072 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","K Software Certificate Authority (DV) 2","USERTrust RSA Certification Authority","The USERTRUST Network","K Software Certificate Authority (DV) 2","K Software","0097F9E7C3F5FD48AB571A4EFF2142A96C","13C6B7395BC64FC06CEF2CE53F66D4B9800C52CD8816EE37532F3AB24B8165CC","3AE2B687B8467F2E40DFE206CB0BE9D93F5547026F0DBF205401A22E7FF3F63E","2014 Dec 16","2024 Dec 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","K Software Certificate Authority (OV) 2","USERTrust RSA Certification Authority","The USERTRUST Network","K Software Certificate Authority (OV) 2","K Software","00C86D03783A0A0B984C324AF6FF3241A5","E942FF83F633A08DBD65E43B5719A4340DE13DB7C61BD6A87CDCB0BA9875A968","F5ACD9A945C0A17BC5CB47B02552FC13AF7E3AA4667BA7C60EFD2B8AB1A3ADF6","2014 Dec 16","2024 Dec 15","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","KeyNet Systems RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","KeyNet Systems RSA DV CA","KeyNet Systems LLC","00A170E78EF3C8AA5DE6C6DCF0B4BED068","C5C5FCAF6E4BD0AD95BD8BEBD1AEBF165D1DBF449A812F12C1AB6EAB6CC7915E","D7CB432F7F872D059A5A498E83C84B7775DFD78D016A8174461822FA68C2140B","2015 Aug 13","2025 Aug 12","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","KeyNet Systems RSA OV CA","USERTrust RSA Certification Authority","The USERTRUST Network","KeyNet Systems RSA OV CA","KeyNet Systems LLC","00B5A9F619BF55EAC4A714C30D7DED9D12","F6E9CEB1F3C3689851F886055531DA72ED0BC5E56D164925B3AE7FDCE8717D70","15B8B0B0741AA8175603B13EE4D63BE6F724F58D0966D16D02DF3490D3607C26","2015 Aug 13","2025 Aug 12","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare - Soluções para Mercados Digitais, Lda. RSA DV CA","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare - Soluções para Mercados Digitais, Lda. RSA DV CA","MarketWare - Soluções para Mercados Digitais, Lda.","00E5C0711B106AAA7458D6E2B5C46BF9F8","722D50874DA45496D0299627409777603A87341A5F943B889C32E7B9280A8F71","91F2F2D6458466CD31EEC68090AEE0A92FAE5EA873E47AF7A10785E67DECC49C","2015 Nov 11","2025 Nov 10","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare - Soluções para Mercados Digitais, Lda. RSA EV CA","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare - Soluções para Mercados Digitais, Lda. RSA EV CA","MarketWare - Soluções para Mercados Digitais, Lda.","00CBB3C84B0168A203D1DCBA7AAE86E653","4B2B72BA0BE27A63478C273A0C5B52F69B89E3699AAD4F3A1A0EAFE66B995265","60B16609D21D5EFF40A1776261CCCF2160BE11F18C2A656D2BA7E3330676CEC5","2015 Nov 11","2025 Nov 10","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Sectigo","USERTrust RSA Certification Authority","MarketWare Secure Email / Client Authentication CA 2","USERTrust RSA Certification Authority","The USERTRUST Network","MarketWare Secure Email / Client Authentication CA 2","MarketWare - Soluções para Mercados Digitais, Lda.","3CD9AF3BA3286F8A52C80325E44EE47D","FBB777AC8CDCCF7993EF3924FF8CD09F95FB167390A78CC1F3C852C1F15A66D3","4A54F8EB5C953C19A2160E3F0C6F04598DA8188312CC7D26806577727466A57C","2014 Oct 27","2024 Oct 26","RSA 2048 bits","SHA384WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
